cod_loc,id_prov,id_departamento,observaciones,categoria,subcategoria,provincia,departamento,localidad,nombre,domicilio,piso,CP,cod_area,telefono,mail,web,informacion,latitud,longitud,TipoLatitudLongitud,actividad_especifica,denominacion_especifica,fuente,tipo_gestion,inicio_act,capacidad,ano_actualizacion 
06056010,06,06056,,Salas de Teatro,,Buenos Aires,BahÃ­a Blanca,BahÃ­a Blanca,Escuela de Danza ClÃ¡sica de BahÃ­a Blanca,Brown 128,2Â°,8000,291,4531911,escueladedanzabahiablanca@hotmail.com,www.ecbblanca.bue.infd.edu.ar,s/d,-38.72094219,-62.26681286,Precisa,,s/d,Relevamiento 2017,PÃºblico,1958,0,2017
06056010,06,06056,,Salas de Teatro,,Buenos Aires,BahÃ­a Blanca,BahÃ­a Blanca,Sala El Tablado,Chiclana 453,s/d,8000,291,4307292,eltablado@yahoo.com.ar,s/d,s/d,-38.72212900,-62.26147600,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,0,2017
06056010,06,06056,,Salas de Teatro,,Buenos Aires,BahÃ­a Blanca,BahÃ­a Blanca,La Cocina,Fitz Roy 40,s/d,8000,291,6496719,studiosilviae2003@yahoo.com.ar,s/d,s/d,-38.72151000,-62.26378000,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,0,2017
06056010,06,06056,,Salas de Teatro,,Buenos Aires,BahÃ­a Blanca,BahÃ­a Blanca,AsociaciÃ³n Teatristas del Sur,Garibaldi 310,s/d,8000,291,4636572,s/d,www.teatristasdelsur.blogspot.com.ar,s/d,-38.72884400,-62.24704200,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06056010,06,06056,,Salas de Teatro,,Buenos Aires,BahÃ­a Blanca,BahÃ­a Blanca,Escuela de Teatro de BahÃ­a Blanca,Gral. Paz 250,s/d,8000,s/d,s/d,s/d,www.etbblanca-bue.infd.edu.ar/sitio/,s/d,-38.71994000,-62.25777000,Precisa,,s/d,Relevamiento 2017,PÃºblico,0,0,2017
06056010,06,06056,,Salas de Teatro,,Buenos Aires,BahÃ­a Blanca,BahÃ­a Blanca,Sociedad Italiana de Cabildo,Rondeau 236,s/d,8000,291,4527770,s/d,s/d,s/d,-38.71961000,-62.27189000,Precisa,,Sociedad Italiana,Argentores / Relevamiento 2017,Privado,0,0,2017
06056010,06,06056,,Salas de Teatro,,Buenos Aires,BahÃ­a Blanca,BahÃ­a Blanca,Teatro Ingeniero White,San Martin 3619,s/d,8000,291,4572081,s/d,s/d,s/d,-38.78263300,-62.26680900,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,462,2017
06056010,06,06056,,Salas de Teatro,,Buenos Aires,BahÃ­a Blanca,BahÃ­a Blanca,Teatro Ateneo,Sixto Laspiur  371,s/d,8000,291,6455137,s/d,s/d,s/d,-38.72381100,-62.28113700,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06056010,06,06056,,Salas de Teatro,,Buenos Aires,BahÃ­a Blanca,BahÃ­a Blanca,Teatro Apolo,Zelarrayan 128,s/d,8000,291,4552329,s/d,s/d,s/d,-38.71593700,-62.26615100,Precisa,,s/d,Relevamiento 2017,Privado,0,120,2017
06070010,06,06070,,Salas de Teatro,,Buenos Aires,Baradero,Baradero,Teatro San MartÃ­n,Anchorena  942,s/d,2942,s/d,s/d,s/d,s/d,s/d,-33.80826800,-59.50225100,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06070010,06,06070,,Salas de Teatro,,Buenos Aires,Baradero,Baradero,Teatro ColÃ³n  ,Santa Maria de Oro 650,s/d,2942,s/d,s/d,s/d,s/d,s/d,-33.80784600,-59.50136100,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,820,2017
06077010,06,06077,,Salas de Teatro,,Buenos Aires,Arrecifes,Arrecifes,SalÃ³n Regina,Rivadavia 285,s/d,2740,,s/d,s/d,s/d,s/d,-34.06682856,-60.10876997,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,1500,2017
06098010,06,06098,,Salas de Teatro,,Buenos Aires,Berisso,Berisso,Grupo de Berisso,Calle 9 entre Calle 165 y Calle 166,s/d,1923,221,4614922,teatrocomunitarioberisso@yahoo.com.ar,s/d,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-34.87033200,-57.88661400,Precisa,,Grupo de Teatro Comunitario,Red de Teatro Comunitario / Relevamiento 2017,Privado,0,0,2017
06098010,06,06098,,Salas de Teatro,,Buenos Aires,Berisso,Berisso,Cine Teatro Victoria,Montevideo 1055,s/d,1923,221,4612033,s/d,s/d,s/d,-34.87000100,-57.88128900,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06105060,06,06105,,Salas de Teatro,,Buenos Aires,BolÃ­var,Bolivar,Teatro El Mangrullo,San Martin 1065,s/d,6550,2314,428781,s/d,s/d,s/d,-36.22775100,-61.11743100,Precisa,,s/d,INT / Relevamiento 2017,Privado,0,140,2017
06105060,06,06105,,Salas de Teatro,,Buenos Aires,BolÃ­var,Bolivar,Teatro Coliseo EspaÃ±ol,San Martin 961,s/d,6550,2314,424468,turismo@bolivar.gob.ar,s/d,s/d,-36.22854000,-61.11646700,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,1901,0,2017
06119050,06,06119,,Salas de Teatro,,Buenos Aires,Coronel Brandsen,Coronel Brandsen,Teatro Municipal,SÃ¡enz PeÃ±a 676,s/d,1980,222,3442201,s/d,s/d,s/d,-35.16736343,-58.23857815,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,PÃºblico,0,0,2017
06126030,06,06126,,Salas de Teatro,,Buenos Aires,Campana,Campana,Teatro Municipal Pedro Barbero,San Martin 470,s/d,2804,s/d,s/d,s/d,s/d,s/d,-34.16545400,-58.96048200,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,223,2017
06134030,06,06134,,Salas de Teatro,,Buenos Aires,CaÃ±uelas,CaÃ±uelas,El Cultivo Teatro Club,De Los Inmigrantes 1023,s/d,1814,222,6432179,elcultivo@infovia.com.ar,www.elcultivo-teatro.blogspot.com.ar,s/d,-35.05507071,-58.75840472,Precisa,,s/d,INT / Relevamiento 2017,Privado,0,0,2017
06134030,06,06134,,Salas de Teatro,,Buenos Aires,CaÃ±uelas,CaÃ±uelas,Cine Teatro CaÃ±uelas,Lara 824,s/d,1814,s/d,s/d,s/d,s/d,s/d,-35.05507071,-58.75840472,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06147030,06,06147,,Salas de Teatro,,Buenos Aires,Carlos Casares,Carlos Casares,Cine Teatro Verdi,San Martin 235,s/d,6530,s/d,s/d,s/d,s/d,A la Italiana,-35.62346900,-61.36565600,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06154010,06,06154,,Salas de Teatro,,Buenos Aires,Carlos Tejedor,Carlos Tejedor,Teatro EspaÃ±ol,San Martin entre Rivadavia y 9 de Julio,s/d,6455,2357,420120,s/d,s/d,s/d,-35.39221100,-62.41901400,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06161010,06,06161,,Salas de Teatro,,Buenos Aires,Carmen de Areco,Carmen De Areco,Cine Teatro Italia,Saavedra 544,s/d,6725,s/d,s/d,s/d,s/d,s/d,-34.37688300,-59.81985800,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06196010,06,06196,,Salas de Teatro,,Buenos Aires,Coronel Pringles,Coronel Pringles,Taller Teatral 441,Belgrano 441,s/d,7530,11,462311,tallerteatral441@yahoo.com.ar,www.tallerteatral441.blogspot.com.ar,s/d,-37.98968600,-61.35106400,Precisa,,s/d,INT / Relevamiento 2017,Privado,0,0,2017
06196010,06,06196,,Salas de Teatro,,Buenos Aires,Coronel Pringles,Coronel Pringles,Teatro EspaÃ±ol,Stegmann 628,s/d,7530,2922,462094,teatro@pringles.com.ar,www.teatropringles.com.ar,s/d,-37.98542000,-61.35403800,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,600,2017
06203020,06,06203,,Salas de Teatro,,Buenos Aires,Coronel Suarez,Coronel Suarez,Cine Teatro Italia,Mitre 1251,s/d,7540,2926,430587,italianasuarez@gmail.com,s/d,s/d,-37.45822200,-61.93441100,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,750,2017
06210020,06,06210,,Salas de Teatro,,Buenos Aires,Chacabuco,Chacabuco,Cine Teatro EspaÃ±ol Chacabuco,Pueyrredon 29,s/d,6740,2352,429370,parodiaeg@gmail.com,s/d,s/d,-34.64121400,-60.47163500,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06217010,06,06217,,Salas de Teatro,,Buenos Aires,ChascomÃºs,ChascomÃºs,Teatro Municipal Brazzola,Sarmiento 90,s/d,7130,2241,430141,culturaabiertachascomus@gmail.com,s/d,s/d,-35.57939900,-58.14081000,Precisa,,s/d,Relevamiento 2017,PÃºblico,0,0,2017
06238010,06,06238,,Salas de Teatro,,Buenos Aires,Dolores,Dolores,UniÃ³n Dolores,Castelli 250,s/d,7100,s/d,s/d,s/d,www.dolores.gob.ar/ciudad/teatro-unione/,s/d,-36.31731300,-57.67496400,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,1913,450,2017
06252010,06,06252,,Salas de Teatro,,Buenos Aires,Escobar,Escobar,Teatro Girona,Cesar Diaz 657,s/d,1625,3488,420822,s/d,s/d,s/d,-34.34568000,-58.79691200,Precisa,,s/d,INT / Relevamiento 2017,Privado,0,220,2017
06252010,06,06252,,Salas de Teatro,,Buenos Aires,Escobar,Escobar,Teatro Municipal Tomas Hugo Seminari,Mitre 451,s/d,1625,s/d,s/d,s/d,s/d,s/d,-34.34878900,-58.79323400,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,420,2017
06260010,06,06260,,Salas de Teatro,,Buenos Aires,Esteban EcheverrÃ­a,Monte Grande,Teatro Brancaleone,9 de Abril 935,s/d,1842,11,42816919,estudioteatrobrancaleone@yahoo.com.ar ,s/d,s/d,-34.80075400,-58.46801700,Precisa,,s/d,INT / Relevamiento 2017,Privado,0,0,2017
06260010,06,06260,,Salas de Teatro,,Buenos Aires,Esteban EcheverrÃ­a,Monte Grande,Sociedad EspaÃ±ola,Dr. Rotta 51,s/d,1842,11,42817926,s/d,s/d,s/d,-34.81865900,-58.46738200,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,400,2017
06260010,06,06260,,Salas de Teatro,,Buenos Aires,Esteban EcheverrÃ­a,Monte Grande,Casa Carlos Fuentealba,Florentino Ameghino 176,s/d,1832,s/d,s/d,s/d,facebook.com/casa.carlosfuentealba/,,-34.81612000,-58.46536000,Precisa,,s/d,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,Privado,2007,0,2017
06280040,06,06280,,Salas de Teatro,,Buenos Aires,General Alvarado,Miramar,Teatro Municipal Abel Santa Cruz,Avenida 9 nÂº 1250,s/d,7607,2291,420778,cultura@mga.gov.ar,www.miramarense.com.ar/lugar-en-miramar.asp?paseo=Teatro-Municipal-Abel-Santa-Cruz&codigo=21,s/d,-38.24678400,-57.80197100,Precisa,,s/d,Relevamiento 2017,PÃºblico,2003,195,2017
06287010,06,06287,,Salas de Teatro,,Buenos Aires,General Alvear,General Alvear,Cine Teatro EspaÃ±ol,B. Irigoyen y Lavalle,s/d,7263,s/d,s/d,s/d,s/d,s/d,-36.20134000,-60.15972000,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,370,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Mar de Fondo,25 de Mayo 2957,s/d,7600,223,6330016,mardefondoprensa@gmail.com,s/d,s/d,-37.99600000,-57.54900000,Precisa,,s/d,INT / Relevamiento 2017,Privado,0,0,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Arenales ,Arenales  2270,s/d,7600,223,4948442,mbgalan@yahoo.com.ar,facebook.com/teatroarenalesmdq/,,-38.00767300,-57.54352300,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,160,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Estudio,Av. Independencia  2233,s/d,7600,223,5586065,arcangelorfino@hotmail.com,s/d,s/d,-38.00071000,-57.55631200,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Arena,Av. Juan B. Justo 70,s/d,7600,223,4761408,arenacentrodearte@yahoo.com.ar,,,-38.04019000,-57.54317000,Precisa,,s/d,INT / Relevamiento 2017,Privado,0,90,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,El VagÃ³n de Los Titeres,Av. Luro 4501,s/d,7600,223,4804922,s/d,,,-37.98894000,-57.56535000,Precisa,,s/d,INT / Relevamiento 2017,Privado,0,0,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Atlas  Mar del Plata,Avenida Luro y Corrientes,s/d,7600,223,4943240,redaccion@multiteatro.com.ar,www.multiteatro.com.ar,Sala a la italiana,-38.00016200,-57.54308300,Precisa,,s/d,Relevamiento 2017,Privado,0,0,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro AmÃ©rica,Avenida Luro y Corrientes,s/d,7600,223,4943240,redaccion@multiteatro.com.ar,www.multiteatro.com.ar,Sala a la italiana,-38.00013283,-57.54317980,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,0,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Auditorium ,Bv. MarÃ­timo 2280 ,s/d,7600,223,4937786,auditoriumprogramacion@gmail.com,www.programacionauditorium.blogspot.com,s/d,-38.00537800,-57.54246100,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,PÃºblico,0,1022,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Enrique Carreras,Entre RÃ­os 1828,s/d,7600,223,4942753,s/d,s/d,,-38.00248700,-57.54361000,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,1974,400,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,El Caldero,EspaÃ±a 2031,s/d,7600,223,4930395,elcalderoteatroes@yahoo.com.ar,s/d,s/d,-37.99743300,-57.55810600,Precisa,,s/d,INT / Relevamiento 2017,Privado,0,0,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Espacio La Bicicleta,Falucho 4466,s/d,7600,223,96858448,labicicasadeteatro@gmail.com,facebook.com/espacio.labicicleta/,,-37.99584000,-57.57017000,Precisa,,s/d,INT / Relevamiento 2017,Privado,0,0,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Municipal ColÃ³n,HipÃ³lito Yrigoyen 1665,s/d,7600,223,4996555,teatrocolon@mardelplata.gov.ar,www.mardelplata.gob.ar/teatromunicipalcol%C3%B3nmensual2015,s/d,-37.99765100,-57.54963600,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,PÃºblico,1882,520,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Independencia,Independencia 1462,s/d,7600,223,4944299,s/d,facebook.com/TeatroIndependenciaMdp/,,-37.99437800,-57.55126800,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Olympia,Rivadavia 2380,s/d,7600,223,4924445,teatro_olympia@hotmail.com,facebook.com/teatro.olympia.9/,,-38.00134100,-57.54528300,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,0,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Circo La Audacia,Roca 3558,P.B.,7600,223,5134910,circolaaudacia@gmail.com,www.laaudacia.com.ar,,-38.00730900,-57.56691400,Precisa,,s/d,Relevamiento 2017,Privado,2013,400,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Lido  Mar del Plata,Santa Fe 1751,s/d,7600,223,4943301,redaccion@multiteatro.com.ar,www.multiteatro.com.ar,s/d,-38.00087400,-57.54518600,Precisa,,s/d,Argentores / AADET / Relevamiento 2017,Privado,0,0,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Santa Fe,Santa Fe 1854,s/d,7600,223,4920856,alfredorusso@2vias.com.ar,s/d,s/d,-38.00165800,-57.54583000,Precisa,,s/d,Argentores / AADET / Relevamiento 2017,Privado,0,0,2017
06357110,06,06357,,Salas de Teatro,,Buenos Aires,General Pueyrredon,Mar del Plata,Teatro Tronador,Santiago del Estero 1744,s/d,7600,223,4860800,info@teatrotronador.com.ar,www.teatrotronador.com.ar,s/d,-38.00031000,-57.54611400,Precisa,,s/d,Argentores / AADET / Relevamiento 2017,Privado,1979,0,2017
06371010,06,06371,,Salas de Teatro,,Buenos Aires,General San MartÃ­n,General San Martin,Teatro TornavÃ­a,25 de Mayo y Francia,s/d,1650,11,40061500,eventosculturaunsam@gmail.com,www.unsam.edu.ar/culturaunsam/,s/d,-34.57897000,-58.52656000,Precisa,,Universidad,Alternativa Teatral / Relevamiento 2017,PÃºblico,0,0,2017
06371010,06,06371,,Salas de Teatro,,Buenos Aires,General San MartÃ­n,General San Martin,Las Musas Club de Arte,AmÃ©rica 4175,s/d,1651,11,47389444,lasmusasclubdearte@hotmail.com,www.lasmusasclubdearte.blogspot.com.ar,s/d,-34.55613000,-58.55175000,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,2009,0,2017
06371010,06,06371,,Salas de Teatro,,Buenos Aires,General San MartÃ­n,General San Martin,El Culebron Timbal,Aristobulo del Valle 4814,s/d,1653,11,20452423,rafaskivel@yahoo.com.ar,s/d,s/d,-34.55467000,-58.55956000,Precisa,,s/d,Programa Puntos de Cultura / Relevamiento,Privado,0,50,2017
06371010,06,06371,,Salas de Teatro,,Buenos Aires,General San MartÃ­n,General San Martin,C.U.V.B. Centro Universitario,Bv. Ballester 5041,s/d,1651,s/d,s/d,s/d,s/d,s/d,-34.54657000,-58.55413000,Precisa,,Universidad,Alternativa Teatral / Relevamiento 2017,Privado,0,0,2017
06371010,06,06371,,Salas de Teatro,,Buenos Aires,General San MartÃ­n,General San Martin,SalÃ³n Marienheim,Calle 110 nÂº 2092 (ex PueyrredÃ³n),s/d,1651,11,47685001,s/d,s/d,s/d,-34.56965338,-58.53495435,Localidad,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,0,2017
06371010,06,06371,,Salas de Teatro,,Buenos Aires,General San MartÃ­n,General San Martin,AsociaciÃ³n De Mujeres La Colmena,Emilio Mitre 284,s/d,1655,11,47667535,acolmenamuj@yahoo.com.ar,www.lacolmena.org.ar ,,-34.58037000,-58.53478000,Precisa,,s/d,Programa Puntos de Cultura / Relevamiento 2017,Privado,1984,100,2017
06371010,06,06371,,Salas de Teatro,,Buenos Aires,General San MartÃ­n,General San Martin,Sociedad Italiana,Pellegrini 2030,s/d,1650,11,47555319,s/d,www.sociedaditalianadesanmartin.blogspot.com.ar,s/d,-34.57839000,-58.53864600,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06371010,06,06371,,Salas de Teatro,,Buenos Aires,General San MartÃ­n,General San Martin,PequeÃ±o Teatro        ,TucumÃ¡n 2157,s/d,1650,11,47551149,musicaensanmartin@gmail.com,s/d,s/d,-34.57719000,-58.54007000,Precisa,,s/d,Relevamiento 2017,Privado,0,0,2017
06392050,06,06392,,Salas de Teatro,,Buenos Aires,General Villegas,General Villegas,Cine Teatro EspaÃ±ol,Mariano Moreno 6230,s/d,s/d,s/d,s/d,s/d,s/d,s/d,-35.03481000,-63.00647000,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06410010,06,06410,,Salas de Teatro,,Buenos Aires,ItuzaingÃ³,Ituzaingo,El ArcÃ³n Teatro,24 de Octubre 933,s/d,1714,11,46618528,elarcondelossuenios@gmail.com,s/d,s/d,-34.66112000,-58.66728000,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,0,2017
06410010,06,06410,,Salas de Teatro,,Buenos Aires,ItuzaingÃ³,Ituzaingo,Mandala Espacio de Arte,M. R. Fragio 375,s/d,1714,11,46246613,mandalamoviliza@gmail.com,s/d,s/d,-34.65697000,-58.67023000,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,2015,0,2017
06413050,06,06413,,Salas de Teatro,,Buenos Aires,Junin,Junin,El salÃ³n,Belgrano 84,1Â°,6000,s/d,s/d,s/d,s/d,s/d,-34.59104902,-60.94938918,Precisa,,s/d,Red de Ciudades Creativas,PÃºblico,2015,150,2017
06413050,06,06413,,Salas de Teatro,,Buenos Aires,Junin,Junin,La Rancheria,Chacabuco 40,s/d,6000,236,4631624,teatrolarancheria@junin.gob.ar,s/d,s/d,-34.59723000,-60.94277800,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,1971,440,2017
06420040,06,06420,,Salas de Teatro,,Buenos Aires,La Costa,Santa Teresita,Teatro Amarcord  Santa Teresita,Calle 2 1049,s/d,7107,2246,420587,s/d,s/d,s/d,-36.70320600,-56.67682700,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06420040,06,06420,,Salas de Teatro,,Buenos Aires,La Costa,Santa Teresita,Atlantico Santa Teresita,Calle 41 258,s/d,7107,2246,528800,s/d,s/d,s/d,-36.54420400,-56.69160800,Precisa,,s/d,Argentores / AADET / Relevamiento 2017,Privado,0,0,2017
06427010,06,06427,,Salas de Teatro,,Buenos Aires,La Matanza,La Matanza,Teatro Sociedad de Fomento de Tapiales,Altolaguirre 378,s/d,s/d,11,46221938,vamoscon@hotmail.com,s/d,s/d,-34.70108400,-58.50998700,Precisa,,s/d,Red de Teatro Comunitario / Relevamiento 2017,Privado,0,0,2017
06427010,06,06427,,Salas de Teatro,,Buenos Aires,La Matanza,La Matanza,Teatro UOM,Av. Illia 2340,s/d,1754,11,46514445,teatrouom@gmail.com,www.uomlamatanza.org.ar,s/d,-34.67484100,-58.56301200,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,2006,390,2017
06427010,06,06427,,Salas de Teatro,,Buenos Aires,La Matanza,La Matanza,Colegio Don Bosco,Avenida de Mayo 1902,s/d,1704,11,46510327,s/d,www.donboscoramos.edu.ar,,-34.66052000,-58.56182000,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,0,2017
06427010,06,06427,,Salas de Teatro,,Buenos Aires,La Matanza,La Matanza,FundaciÃ³n Armstrong,Avenida Lasalle 2650,s/d,1759,220,2425100,nicolaschamorro@hotmail.com,www.fundacionarmstrong.org.ar,s/d,-34.75754000,-58.66013000,Precisa,,s/d,Programa Puntos de Cultura / Relevamiento,Privado,1913,300,2017
06427010,06,06427,,Salas de Teatro,,Buenos Aires,La Matanza,La Matanza,Teatro Esloveno,Castelli 28,s/d,1704,s/d,s/d,s/d,s/d,,-34.64485478,-58.56094712,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,0,2017
06427010,06,06427,,Salas de Teatro,,Buenos Aires,La Matanza,La Matanza,Centro Cultural y Teatro Enrique Pinti,Dr. Ignacio Arieta 2715,s/d,3040,11,44847261,teatroepinti@gmail.com,www.teatroepinti.blogspot.com,s/d,-34.67519400,-58.56519200,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,2002,0,2017
06427010,06,06427,,Salas de Teatro,,Buenos Aires,La Matanza,La Matanza,Teatro de los SueÃ±os,EcheverrÃ­a 249,s/d,1704,11,46587087,s/d,s/d,,-34.70633500,-58.63813900,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,0,2017
06427010,06,06427,,Salas de Teatro,,Buenos Aires,La Matanza,La Matanza,Grupo de Teatro Desparamos de Ramos Mejia,Rivadavia y Alte. Brown,s/d,s/d,11,46583488,prensadesparamos@yahoo.com.ar,facebook.com/grupodesparamos.teatrocomunitario/,Espacio no convencional,-34.64000600,-58.55713600,Precisa,,Grupo de Teatro Comunitario,Red de Teatro Comunitario / Relevamiento 2017,Privado,2004,0,2017
06427010,06,06427,,Salas de Teatro,,Buenos Aires,La Matanza,La Matanza,Teatro Tapiales,Tuyuti 1568,s/d,s/d,11,46226207,teatro@tapiales.com.ar,s/d,s/d,-34.70074949,-58.50599332,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,0,2017
06434010,06,06434,,Salas de Teatro,,Buenos Aires,LanÃºs,LanÃºs,Universidad Nacional de LanÃºs,29 de Septiembre 3901,s/d,1824,11,55335600,s/d,www.unla.edu.ar,s/d,-34.73553000,-58.39103000,Precisa,,Universidad,Alternativa Teatral / Relevamiento 2017,PÃºblico,0,0,2017
06434010,06,06434,,Salas de Teatro,,Buenos Aires,LanÃºs,LanÃºs,Teatro del Centro,9 de Julio 1535,s/d,1824,s/d,s/d,s/d,s/d,s/d,-34.71074800,-58.38648200,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2017
06434010,06,06434,,Salas de Teatro,,Buenos Aires,LanÃºs,LanÃºs,Auditorio Hugo Del Carril,Avenida HipÃ³lito Yrigoyen 3863,s/d,1824,11,42478075,culturayeducacionlanus@gmail.com,,s/d,-34.69865647,-58.39361488,,,s/d,Red de Ciudades Creativas,PÃºblico,1984,259,2017
06434010,06,06434,,Salas de Teatro,,Buenos Aires,LanÃºs,LanÃºs,El Correo Cultura Pipi,Juan de Garay 200,s/d,1824,11,20770954,s/d,facebook.com/ElCorreoPipi/,,-34.72696000,-58.39788000,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,0,2017
